"Internal Reference","Korporat Code","Name","Last Updated on","General State","Copackaging Routing Type/Display Name","MPS Lead Time","Ppc State"
"P844","L-TLL13-W2.3G","Wardah Tester Lipstick Longlasting 13 Classic Brown 2.3 g (Pc(s))","2022-06-11 04:02:46","Confirmed","STD","3","Confirmed"
"P845","L-TLL14-W2.3G","Wardah Tester Lipstick Longlasting 14 Violet Pink 2.3 g (Pc(s))","2022-06-11 04:02:47","Confirmed","STD","3","Confirmed"
"01434","L-TLL15-W2.3G","Wardah Tester Lipstick Longlasting 15 Rouge Red 2.3 g (Pc(s))","2022-06-11 04:02:47","Confirmed","STD","3","Confirmed"
"01435","L-TLL16-W2.3G","Wardah Tester Lipstick Longlasting 16 Smooth Latte 2.3 g (Pc(s))","2022-06-11 04:02:47","Confirmed","STD","3","Confirmed"
"T566","L-TLL17-W2.3G","Wardah Tester Lipstick Longlasting 17 Passionate Red 2.3 g","2022-06-11 04:02:47","Confirmed","","5","Draft"
"T567","L-TLL18-W2.3G","Wardah Tester Lipstick Longlasting 18 Sunset Orange 2.3 g","2022-06-11 04:02:48","Confirmed","","5","Draft"
"T568","L-TLL19-W2.3G","Wardah Tester Lipstick Longlasting 19 Sunrise Nude 2.3 g","2022-06-11 04:02:48","Confirmed","","5","Draft"
"P660","L-M2C12-W3,8T","Wardah Tester Lipstick Maroon 12 3,8 gr (Pc(s))","2022-06-11 04:02:48","Confirmed","","3","Draft"
"P665","L-MTTRC9-W3,8G","Wardah Tester Lipstick Matte 09 True Red 3,8 gr (Pc(s))","2022-06-11 04:02:49","Confirmed","","3","Draft"
"P661","L-MTMLC10-W3,8G","Wardah Tester Lipstick Matte 10 Maroon Lovers 3,8 gr (Pc(s))","2022-06-11 04:02:49","Confirmed","","3","Draft"
"T119","L-MTVBC14-W3,8G","Wardah Tester Lipstick Matte 14 Velvety Brown 3,8 gr (Pc(s))","2022-06-11 04:02:49","Confirmed","","3","Draft"
"T116","L-MTBNC15-W3,8G","Wardah Tester Lipstick Matte 15 Bronze Nude 3,8 gr (Pc(s))","2022-06-11 04:02:49","Confirmed","","3","Draft"
"P664","L-MTSPC16-W3,8G","Wardah Tester Lipstick Matte 16 Summer Pink 3,8 gr (Pc(s))","2022-06-11 04:02:50","Confirmed","","3","Draft"
"T118","L-MTGPC17-W3,8G","Wardah Tester Lipstick Matte 17 Gorgeous Pink 3,8 gr (Pc(s))","2022-06-11 04:02:50","Confirmed","","3","Draft"
"P663","L-MTRPC18-W3,8G","Wardah Tester Lipstick Matte 18 Rosy Pink 3,8 gr (Pc(s))","2022-06-11 04:02:50","Confirmed","","3","Draft"
"T117","L-MTENC19-W3,8G","Wardah Tester Lipstick Matte 19 Essential Nude 3,8 gr (Pc(s))","2022-06-11 04:02:51","Confirmed","","3","Draft"
"P662","L-MTNPC20-W3,8G","Wardah Tester Lipstick Matte 20 Nuddish Peach 3,8 gr (Pc(s))","2022-06-11 04:02:51","Confirmed","","3","Draft"
"P666","L-O1C4-W3,8T","Wardah Tester Lipstick Orange 04 3,8 gr (Pc(s))","2022-06-11 04:02:51","Confirmed","","3","Draft"
"P668","L-P5C5-W3,8T","Wardah Tester Lipstick Peach 05 3,8 gr (Pc(s))","2022-06-11 04:02:51","Confirmed","","3","Draft"
"P859","L-P1C1-W3,8T","Wardah Tester Lipstick Pink 01 3,8 gr (Pc(s))","2022-06-11 04:02:52","Confirmed","","3","Draft"
"P667","L-P1C2+-W3,8T","Wardah Tester Lipstick Pink 02 3,8 gr (Pc(s))","2022-06-11 04:02:52","Confirmed","","3","Draft"
"P670","L-R1C3-W3,8T","Wardah Tester Lipstick Red 03 3,8 gr (Pc(s))","2022-06-11 04:02:52","Confirmed","","3","Draft"
"P895","L-R13C11-W3,8T","Wardah Tester Lipstick Satin Red 11 3,8 gr (Pc(s))","2022-06-11 04:02:53","Confirmed","","3","Draft"
"P1118","MY-TLLL01-W2.3G","Wardah Tester Longlasting Lipstick 01 Fabulous Peach 2.3 g","2022-06-11 04:02:53","Confirmed","STD","3","Confirmed"
"P1119","MY-TLLL03-W2.3G","Wardah Tester Longlasting Lipstick 03 Simply Brown 2.3 g","2022-06-11 04:02:53","Confirmed","STD","3","Confirmed"
"P1120","MY-TLLL05-W2.3G","Wardah Tester Longlasting Lipstick 05 Fuchsia Fever 2.3 g","2022-06-11 04:02:53","Confirmed","STD","3","Confirmed"
"P1121","MY-TLLL07-W2.3G","Wardah Tester Longlasting Lipstick 07 Raspberry Hip 2.3 g","2022-06-11 04:02:54","Confirmed","STD","3","Confirmed"
"P1122","MY-TLLL08-W2.3G","Wardah Tester Longlasting Lipstick 08 Red Velvet 2.3 g","2022-06-11 04:02:54","Confirmed","STD","3","Confirmed"
"P1123","MY-TLLL10-W2.3G","Wardah Tester Longlasting Lipstick 10 Stylish Mocca 2.3 g","2022-06-11 04:02:55","Confirmed","STD","3","Confirmed"
"P1124","MY-TLLL11-W2.3G","Wardah Tester Longlasting Lipstick 11 Cherrie Glam 2.3 g","2022-06-11 04:02:56","Confirmed","STD","3","Confirmed"
"P1125","MY-TLLL12-W2.3G","Wardah Tester Longlasting Lipstick 12 Lustrous Red 2.3 g","2022-06-11 04:02:56","Confirmed","STD","3","Confirmed"
"T678","MY-TLLL15-W","Wardah Tester Longlasting Lipstick 15 Rouge Red 2.3 g","2022-06-11 04:02:56","Confirmed","STD","3","Draft"
"T679","MY-TLLL16-W","Wardah Tester Longlasting Lipstick 16 Smooth Latte 2.3 g","2022-06-11 04:02:57","Confirmed","STD","3","Draft"
"T680","MY-TLLL17-W","Wardah Tester Longlasting Lipstick 17 Passionate Red 2.3 g","2022-06-11 04:02:57","Confirmed","STD","3","Draft"
"T681","MY-TLLL18-W","Wardah Tester Longlasting Lipstick 18 Sunset Orange 2.3 g","2022-06-11 04:02:57","Confirmed","STD","3","Draft"
"T682","MY-TLLL19-W","Wardah Tester Longlasting Lipstick 19 Sunrise Nude 2.3 g","2022-06-11 04:02:58","Confirmed","STD","3","Draft"
"P521","F-W2TCECSP-W8,5GR","Wardah Tester Luminous Creamy Foundation Extra Cover 01 Sheer Pink 8,5 gr (Pc (s))","2022-06-11 04:02:58","Confirmed","","3","Draft"
"P519","F-W2TCECB51-W8,5GR","Wardah Tester Luminous Creamy Foundation Extra Cover 02 Light Beige 8,5 gr (Pc(s))","2022-06-11 04:02:58","Confirmed","","3","Draft"
"P518","F-W2TCECB5-W8,5GR","Wardah Tester Luminous Creamy Foundation Extra Cover 03 Beige 8,5 gr (Pc(s))","2022-06-11 04:02:58","Confirmed","","3","Draft"
"P520","F-W2TCECN-W8,5GR","Wardah Tester Luminous Creamy Foundation Extra Cover 04 Natural 8,5 gr (Pc(s))","2022-06-11 04:02:59","Confirmed","","3","Draft"
"T78","F-W2TCLFSP-W11GR","Wardah Tester Luminous Creamy Foundation Light Feel 01 Sheer Pink 11 gr (Pc(s ))","2022-06-11 04:02:59","Confirmed","","3","Draft"
"P522","F-W2TCLFB51-W11GR","Wardah Tester Luminous Creamy Foundation Light Feel 02 Light Beige 11 gr (Pc( s))","2022-06-11 04:02:59","Confirmed","","3","Draft"
"T77","F-W2TCLFB5-W11GR","Wardah Tester Luminous Creamy Foundation Light Feel 03 Beige 11 gr (Pc(s))","2022-06-11 04:02:59","Confirmed","","3","Draft"
"P523","F-W2TCLFN-W11GR","Wardah Tester Luminous Creamy Foundation Light Feel 04 Natural 11 gr (Pc(s))","2022-06-11 04:03:00","Confirmed","","3","Draft"
"T76","F-TLLUNW-W40ML","Wardah Tester Luminous Liquid Foundation Natural White 40 ml (Pc(s))","2022-06-11 04:03:01","Confirmed","","3","Draft"
"P1126","MY-TLM02-W3.8G","Wardah Tester Matte Lipstick 02 Pink 3.8 g","2022-06-11 04:03:01","Confirmed","STD","3","Confirmed"
"P1127","MY-TLM03-W3.8G","Wardah Tester Matte Lipstick 03 Red 3.8 g","2022-06-11 04:03:01","Confirmed","STD","3","Confirmed"
"P1128","MY-TLM04-W3.8G","Wardah Tester Matte Lipstick 04 Orange 3.8 g","2022-06-11 04:03:01","Confirmed","STD","3","Confirmed"
"P1129","MY-TLM05-W3.8G","Wardah Tester Matte Lipstick 05 Peach 3.8 g","2022-06-11 04:03:02","Confirmed","STD","3","Confirmed"
"P1130","MY-TLM09-W3.8G","Wardah Tester Matte Lipstick 09 True Red 3.8 g","2022-06-11 04:03:02","Confirmed","STD","3","Confirmed"
"P1131","MY-TLM16-W3.8G","Wardah Tester Matte Lipstick 16 Summer Pink 3.8 g","2022-06-11 04:03:02","Confirmed","STD","3","Confirmed"
"P1132","MY-TLM17-W3.8G","Wardah Tester Matte Lipstick 17 Gorgeous Pink 3.8 g","2022-06-11 04:03:02","Confirmed","STD","3","Confirmed"
"P1133","MY-TLM18-W3.8G","Wardah Tester Matte Lipstick 18 Rosy Pink 3.8 g","2022-06-11 04:03:03","Confirmed","STD","3","Confirmed"
"01431","L-TCMRP22-W3,8GR","Wardah Tester Matte Lipstick 22 Romantic Pink 3,8 gr (Pc(s))","2022-06-11 04:03:03","Confirmed","","3","Draft"
"T243","HBL-TME-W100ML","Wardah Tester Morning Essential Body Moisturizer 100 ml (Pc(s))","2022-06-11 04:03:04","Confirmed","STD","3","Confirmed"
"T655","MY-TFWAHN2-W","Wardah Tester Nature Daily Aloe Hydramild Facial Wash 100 ml","2022-06-11 04:03:04","Confirmed","STD","3","Draft"
"T323","M-TAHC-W40ML","Wardah Tester Nature Daily Aloe Hydramild Moisturizer Cream 40 ml","2022-06-11 04:03:04","Confirmed","STD","3","Confirmed"
"T331","HBL-TAHMG-W100ML","Wardah Tester Nature Daily Aloe Hydramild Multifunction Gel 100 ml","2022-06-11 04:03:05","Confirmed","STD","3","Confirmed"
"T332","SRM-TAH-W5X5ML","Wardah Tester Nature Daily Aloe Hydramild Serum 5 x 5ml","2022-06-11 04:03:05","Confirmed","STD","3","Confirmed"
"T346","CM-TSB-W150ML","Wardah Tester Nature Daily Seaweed Balancing Cleanser 150 ml","2022-06-11 04:03:05","Confirmed","STD","3","Confirmed"
"T654","MY-TFMSB-W60ML","Wardah Tester Nature Daily Seaweed Balancing Facial Mask 60 ml","2022-06-11 04:03:05","Confirmed","STD","3","Draft"
"T673","MY-TFSSBN2-W","Wardah Tester Nature Daily Seaweed Balancing Facial Scrub 100 ml","2022-06-11 04:03:06","Confirmed","STD","3","Draft"
"T347","FS-TSB-W60ML","Wardah Tester Nature Daily Seaweed Balancing Facial Scrub 60 ml","2022-06-11 04:03:06","Confirmed","STD","3","Confirmed"
"T647","MY-TFSSB-W60ML","Wardah Tester Nature Daily Seaweed Balancing Facial Scrub 60 ml","2022-06-11 04:03:06","Confirmed","STD","3","Draft"
"T329","FW-TSB-W60ML","Wardah Tester Nature Daily Seaweed Balancing Facial Wash 60 ml","2022-06-11 04:03:06","Confirmed","","3","Draft"
"T215","REM-TSBMW-W100ML","Wardah Tester Nature Daily Seaweed Cleansing Micellar Water 100 ml","2022-06-11 04:03:06","Confirmed","","3","Draft"
"T653","MY-TREMSCMW-W240ML","Wardah Tester Nature Daily Seaweed Cleansing Micellar Water 240 ml","2022-06-11 04:03:07","Confirmed","STD","3","Confirmed"
"T214","REM-TSBMW-W240ML","Wardah Tester Nature Daily Seaweed Cleansing Micellar Water 240 ml","2022-06-11 04:03:07","Confirmed","","3","Draft"
"T348","IN-TSC-W30G","Wardah Tester Nature Daily Seaweed Intensive Night Cream 30 g","2022-06-11 04:03:07","Confirmed","STD","3","Confirmed"
"T651","MY-TINSC-W30G","Wardah Tester Nature Daily Seaweed Intensive Night Cream 30 g","2022-06-11 04:03:07","Confirmed","STD","3","Confirmed"
"T652","MY-TSRMPSHB-W100ML","Wardah Tester Nature Daily Seaweed Primary Skin Hydrating Booster 100 ml","2022-06-11 04:03:08","Confirmed","STD","3","Confirmed"
"T322","M-TWHPG-W40ML","Wardah Tester Nature Daily Witch Hazel Purifying Moisturizer Gel 40 ml","2022-06-11 04:03:08","Confirmed","STD","3","Confirmed"
"T330","SRM-TWHP-W5X5ML","Wardah Tester Nature Daily Witch Hazel Purifying Serum 5 x 5 ml","2022-06-11 04:03:08","Confirmed","STD","3","Confirmed"
"P1068","MY-TESNCCL-W3.3G","Wardah Tester Nude Colours Eyeshadow Classic 3.3 g","2022-06-11 04:03:08","Confirmed","STD","3","Confirmed"
"P953","ES-W2NCCL-W4.2GR","Wardah Tester Nude Colours Eyeshadow Classic 4.2 gr (Pc(s))","2022-06-11 04:03:09","Confirmed","","3","Draft"
"P1069","MY-TESNCPS-W3.3G","Wardah Tester Nude Colours Eyeshadow Passionate 3.3 g","2022-06-11 04:03:09","Confirmed","STD","3","Confirmed"
"P954","ES-W2NCPS-W4.2GR","Wardah Tester Nude Colours Eyeshadow Passionate 4.2 gr (Pc(s))","2022-06-11 04:03:09","Confirmed","","3","Draft"
"P1139","MY-TLN01-W3.9G","Wardah Tester Nude Lipstick 01 Sugary Nude 3.9 g","2022-06-11 04:03:10","Confirmed","STD","3","Confirmed"
"T281","L-W2TNSN01-W3.9GR","Wardah Tester Nude Lipstick 01 Sugary Nude 3.9 gr (Pc(s))","2022-06-11 04:03:10","Confirmed","STD","3","Confirmed"
"P1140","MY-TLN02-W3.9G","Wardah Tester Nude Lipstick 02 Creamy Rose 3.9 g","2022-06-11 04:03:10","Confirmed","STD","3","Confirmed"
"T278","L-W2TNCR02-W3.9GR","Wardah Tester Nude Lipstick 02 Creamy Rose 3.9 gr (Pc(s))","2022-06-11 04:03:11","Confirmed","STD","3","Confirmed"
"P1141","MY-TLN03-W3.9G","Wardah Tester Nude Lipstick 03 Pure Hazelnut 3.9 g","2022-06-11 04:03:11","Confirmed","STD","3","Confirmed"
"T280","L-W2TNPH03-W3.9GR","Wardah Tester Nude Lipstick 03 Pure Hazelnut 3.9 gr (Pc(s))","2022-06-11 04:03:11","Confirmed","STD","3","Confirmed"
"P1142","MY-TLN04-W3.9G","Wardah Tester Nude Lipstick 04 Peach Caramel 3.9 g","2022-06-11 04:03:11","Confirmed","STD","3","Confirmed"
"T279","L-W2TNPC04-W3.9GR","Wardah Tester Nude Lipstick 04 Peach Caramel 3.9 gr (Pc(s))","2022-06-11 04:03:12","Confirmed","STD","3","Confirmed"
"P1143","MY-TLN05-W3.9G","Wardah Tester Nude Lipstick 05 Crimson Brown 3.9 g","2022-06-11 04:03:12","Confirmed","STD","3","Confirmed"
"T325","L-W2TNCB05-W3.9GR","Wardah Tester Nude Lipstick 05 Crimson Brown 3.9 gr (Pc(s))","2022-06-11 04:03:12","Confirmed","STD","3","Confirmed"
"P1144","MY-TLN06-W3.9G","Wardah Tester Nude Lipstick 06 Modest Plum 3.9 g","2022-06-11 04:03:12","Confirmed","STD","3","Confirmed"
"T326","L-W2TNMP06-W3.9GR","Wardah Tester Nude Lipstick 06 Modest Plum 3.9 gr (Pc(s))","2022-06-11 04:03:13","Confirmed","STD","3","Confirmed"
"T21","BUT-W2TO-W150ML","Wardah Tester Olive Body Butter 150 ml (Pc(s))","2022-06-11 04:03:13","Confirmed","STD","3","Confirmed"
"P1148","MY-TMZOM-W150ML","Wardah Tester Olive Oil For Massage 150 ml","2022-06-11 04:03:13","Confirmed","STD","3","Confirmed"
"T683","MY-TPHHU-W","Wardah Tester Paket Haji Dan Umroh","2022-06-11 04:03:14","Confirmed","STD","3","Confirmed"
"T195","TES-PAL1-W","Wardah Tester Palette Colors (Pc(s))","2022-06-11 04:03:14","Confirmed","","3","Draft"
"P689","TC-W2TPLEC-W3X12GR","Wardah Tester Palette Lightening Two Way Cake Extra Cover 3x12 gr (Pc(s))","2022-06-11 04:03:14","Confirmed","","3","Draft"
"T196","TES-PAL2-W","Wardah Tester Palette Two Way Cake (Pc(s))","2022-06-11 04:03:15","Confirmed","","3","Draft"
"T174","PC-T-W60ML","Wardah Tester Peeling Cream 60 ml (Pc(s))","2022-06-11 04:03:15","Confirmed","","3","Draft"
"T657","MY-TFWPBCFBON2-W","Wardah Tester Perfect Bright Creamy Foam Brightening + Oil Control 100 ml","2022-06-11 04:03:15","Confirmed","STD","3","Confirmed"
"T554","FW-TPBCFLON2-W","Wardah Tester Perfect Bright Creamy Foam Brightening + Oil Control 100 ml","2022-06-11 04:03:16","Confirmed","","3","Draft"
"T553","FW-TPBCFLO-W","Wardah Tester Perfect Bright Creamy Foam Brightening + Oil Control 60 ml","2022-06-11 04:03:16","Confirmed","","3","Draft"
"T555","FW-TPBCFLSN2-W","Wardah Tester Perfect Bright Creamy Foam Brightening + Smoothing 100 ml","2022-06-11 04:03:16","Confirmed","","3","Draft"
"T672","MY-TFWPBCFBS-W60ML","Wardah Tester Perfect Bright Creamy Foam Brightening + Smoothing 60 ml","2022-06-11 04:03:17","Confirmed","STD","3","Confirmed"
"T552","FW-TPBCFLS-W","Wardah Tester Perfect Bright Creamy Foam Brightening + Smoothing 60 ml","2022-06-11 04:03:17","Confirmed","","3","Draft"
"P1082","MY-TMPBL-W20ML","Wardah Tester Perfect Bright Lightening Moisturizer 20 ml","2022-06-11 04:03:17","Confirmed","STD","3","Confirmed"
"T309","M-W2PBL-W20ML","Wardah Tester Perfect Bright Lightening Moisturizer 20 ml (Pc(s))","2022-06-11 04:03:18","Confirmed","STD","3","Confirmed"
"T550","M-TRPBNS-W","Wardah Tester Perfect Bright Moisturizer Normal Skin 20 ml","2022-06-11 04:03:18","Confirmed","","3","Draft"
"T656","MY-TMRPBNS-W","Wardah Tester Perfect Bright Moisturizer Normal Skin 20 ml","2022-06-11 04:03:18","Confirmed","STD","3","Confirmed"
"T551","M-TRPBS25-W","Wardah Tester Perfect Bright Moisturizer SPF 28 20 ml","2022-06-11 04:03:19","Confirmed","STD","3","Confirmed"
"T685","MY-TFMPBPO-W","Wardah Tester Perfect Bright Peel Off Mask 60 ml","2022-06-11 04:03:19","Confirmed","STD","3","Confirmed"
"P1116","MY-TLPPR-W10G","Wardah Tester Perfect Red Lip Palette 10 g","2022-06-11 04:03:19","Confirmed","STD","3","Confirmed"
"T271","L-TPPR-W10GR","Wardah Tester Perfect Red Lip Palette 10 gr (Pc(s))","2022-06-11 04:03:19","Confirmed","STD","3","Confirmed"
"P1117","MY-TLPPP-W10G","Wardah Tester Pinky Peach Lip Palette 10 g","2022-06-11 04:03:20","Confirmed","STD","3","Confirmed"
"P821","L-TPPP-W10GR","Wardah Tester Pinky Peach Lip Palette 10 gr (Pc(s))","2022-06-11 04:03:20","Confirmed","STD","3","Confirmed"
"P1149","MY-TMZPO-W50ML","Wardah Tester Pure Olive Oil 50 ml","2022-06-11 04:03:20","Confirmed","STD","3","Confirmed"
"T239","CM-TCP-W150ML","Wardah Tester Purifying Cleanser 150 ml","2022-06-11 04:03:20","Confirmed","","3","Draft"
"T211","SRM-TP-W5X5ML","Wardah Tester Purifying Facial Serum 5x5 ml","2022-06-11 04:03:21","Confirmed","","3","Draft"
"P1137","MY-TMPG-W40ML","Wardah Tester Purifying Moisturizer Gel 40 ml","2022-06-11 04:03:21","Confirmed","STD","3","Confirmed"
"T240","M-TPG-W40ML","Wardah Tester Purifying Moisturizer Gel 40 ml","2022-06-11 04:03:21","Confirmed","","3","Draft"
"T241","FT-TP-W150ML","Wardah Tester Purifying Toner 150 ml","2022-06-11 04:03:22","Confirmed","STD","3","Confirmed"
"P1059","MY-TTCRE01LB-W12G","Wardah Tester Refill Exclusive Two Way Cake 01 Light Beige 12 g","2022-06-11 04:03:22","Confirmed","STD","3","Confirmed"
"P1060","MY-TTCRE02SP-W12G","Wardah Tester Refill Exclusive Two Way Cake 02 Sheer Pink 12 g","2022-06-11 04:03:23","Confirmed","STD","3","Confirmed"
"P1061","MY-TTCRE03SB-W12G","Wardah Tester Refill Exclusive Two Way Cake 03 Sandy Beige 12 g","2022-06-11 04:03:23","Confirmed","STD","3","Confirmed"
"P1062","MY-TTCRE04N-W12G","Wardah Tester Refill Exclusive Two Way Cake 04 Natural 12 g","2022-06-11 04:03:23","Confirmed","STD","3","Confirmed"
"P1063","MY-TTCRE05CB-W12G","Wardah Tester Refill Exclusive Two Way Cake 05 Coffee Beige 12 g","2022-06-11 04:03:23","Confirmed","STD","3","Confirmed"
"P1145","MY-TMAGDC-W30G","Wardah Tester Renew You Anti Aging Day Cream 30 g","2022-06-11 04:03:24","Confirmed","STD","3","Confirmed"
"P956","M-W2AGDC-W30GR","Wardah Tester Renew You Anti Aging Day Cream 30 gr (Pc(s))","2022-06-11 04:03:24","Confirmed","STD","3","Confirmed"
"T564","EC-TRYAG-W","Wardah Tester Renew You Anti Aging Eye Cream 10 ml","2022-06-11 04:03:24","Confirmed","STD","3","Confirmed"
"T650","MY-TECRYAG-W10ML","Wardah Tester Renew You Anti Aging Eye Cream 10 ml","2022-06-11 04:03:24","Confirmed","STD","3","Confirmed"
"T648","MY-TFWRYAG-W100ML","Wardah Tester Renew You Anti Aging Facial Wash 100 ml","2022-06-11 04:03:25","Confirmed","STD","3","Confirmed"
"P1146","MY-TSRMAGIS-W17ML","Wardah Tester Renew You Anti Aging Intensive Serum 17 ml","2022-06-11 04:03:25","Confirmed","STD","3","Confirmed"
"T298","SRM-W2AGIS-W17ML","Wardah Tester Renew You Anti Aging Intensive Serum 17 ml (Pc(s))","2022-06-11 04:03:25","Confirmed","STD","3","Confirmed"
"P1147","MY-TMAGNC-W30G","Wardah Tester Renew You Anti Aging Night Cream 30 g","2022-06-11 04:03:25","Confirmed","STD","3","Confirmed"
"P976","M-W2AGNC-W30GR","Wardah Tester Renew You Anti Aging Night Cream 30 gr (Pc(s))","2022-06-11 04:03:26","Confirmed","STD","3","Confirmed"
"T640","MY-TSRMAGTE-W100ML","Wardah Tester Renew You Treatment Essence 100 ml","2022-06-11 04:03:26","Confirmed","STD","3","Confirmed"
"P864","SRM-TAGTE-W100ML","Wardah Tester Renew You Treatment Essence 100 ml (Pc(s))","2022-06-11 04:03:26","Confirmed","STD","3","Confirmed"
"T212","D-TRHER-W60ML","Wardah Tester Roll On For Her 60 ml","2022-06-11 04:03:26","Confirmed","STD","3","Confirmed"
"T213","D-TRHIM-W60ML","Wardah Tester Roll On For Him 60 ml","2022-06-11 04:03:27","Confirmed","STD","3","Confirmed"
"P510","BUT-W2TR-W150ML","Wardah Tester Rose Body Butter 150 ml (Pc(s))","2022-06-11 04:03:27","Confirmed","STD","3","Confirmed"
"T199","REM-TSBMW-W200ML","Wardah Tester Seaweed Cleansing Micellar Water 200 ml","2022-06-11 04:03:27","Confirmed","STD","3","Confirmed"
"P796","SRM-W2TESE-W100ML","Wardah Tester Seaweed Primary Skin Hydrating Booster 100 ml (Pc(s))","2022-06-11 04:03:27","Confirmed","","3","Draft"
"T327","LW-W2TO-W150ML","Wardah Tester Soft Body Scrub With Olive 150 ml","2022-06-11 04:03:28","Confirmed","STD","3","Confirmed"
"T284","LW-W2TP-W150ML","Wardah Tester Soft Body Scrub With Passion Fruit 150 ml","2022-06-11 04:03:28","Confirmed","STD","3","Confirmed"
"T285","LW-W2TS-W150ML","Wardah Tester Soft Body Scrub With Strawberry 150 ml","2022-06-11 04:03:28","Confirmed","STD","4","Confirmed"
"P1150","MY-TLWO-W150ML","Wardah Tester Soft Body Scrub with Olive 150 ml","2022-06-11 04:03:28","Confirmed","STD","3","Confirmed"
"P679","PUFF-TCP-W","Wardah Tester Spon Compact Powder (Pc(s))","2022-06-11 04:03:29","Confirmed","","3","Draft"
"P893","EL-TSWG-W2,3GR","Wardah Tester Staylast Waterproof Gel Eyeliner 2,3 gr (Pc(s))","2022-06-11 04:03:29","Confirmed","","3","Draft"
"P908","BUT-W2TS-W150ML","Wardah Tester Strawberry Body Butter 150 ml (Pc(s))","2022-06-11 04:03:29","Confirmed","STD","3","Confirmed"
"T24","BUT-W2TS-W50ML","Wardah Tester Strawberry Body Butter 50 ml (pc(s))","2022-06-11 04:03:30","Confirmed","","3","Draft"
"P1138","MY-TMSG-W40ML","Wardah Tester Sun Care Sunscreen Gel SPF 30 40 ml","2022-06-11 04:03:30","Confirmed","STD","3","Confirmed"
"T565","EC-TWSB-W","Wardah Tester White Secret Brightening Eye Cream 10 ml","2022-06-11 04:03:30","Confirmed","STD","3","Confirmed"
"P955","M-W2WSDC-W30GR","Wardah Tester White Secret Day Cream 30 gr (Pc(s))","2022-06-11 04:03:30","Confirmed","STD","3","Confirmed"
"P1151","MY-TMWSDC-W30G","Wardah Tester White Secret Day Cream SPF 35, PA+++ 30 g","2022-06-11 04:03:31","Confirmed","STD","3","Confirmed"
"P1152","MY-TFTWSEL-W150ML","Wardah Tester White Secret Exfoliating Lotion 150 ml","2022-06-11 04:03:31","Confirmed","STD","3","Confirmed"
"T308","FT-W2WSEL-W150ML","Wardah Tester White Secret Exfoliating Lotion 150 ml (Pc(s))","2022-06-11 04:03:31","Confirmed","STD","3","Confirmed"
"P1153","MY-TFSWS-W50ML","Wardah Tester White Secret Exfoliating Scrub 50 ml","2022-06-11 04:03:31","Confirmed","STD","3","Confirmed"
"P1154","MY-TFWWS-W100ML","Wardah Tester White Secret Facial Wash 100 ml","2022-06-11 04:03:32","Confirmed","STD","3","Confirmed"
"P1155","MY-TSRMWSIBE-W17ML","Wardah Tester White Secret Intense Brightening Essence 17 ml","2022-06-11 04:03:32","Confirmed","STD","3","Confirmed"
"T299","SRM-W2WSIBE-W17ML","Wardah Tester White Secret Intense Brightening Essence 17 ml (Pc(s))","2022-06-11 04:03:32","Confirmed","STD","3","Confirmed"
"P1156","MY-TMWSNC-W30G","Wardah Tester White Secret Night Cream 30 g","2022-06-11 04:03:33","Confirmed","STD","3","Confirmed"
"T310","M-W2WSNC-W30GR","Wardah Tester White Secret Night Cream 30 gr (Pc(s))","2022-06-11 04:03:33","Confirmed","STD","3","Confirmed"
"P1157","MY-TCMWSPB-W150ML","Wardah Tester White Secret Pure Brightening Cleanser 150 ml","2022-06-11 04:03:33","Confirmed","STD","3","Confirmed"
"T306","CM-W2WSPB-W150ML","Wardah Tester White Secret Pure Brightening Cleanser 150 ml Pc(s))","2022-06-11 04:03:33","Confirmed","STD","3","Confirmed"
